entity,score,index,word,start,end
LABEL_0,0.5450319,301,n,891,892
LABEL_1,0.51179224,302,.,892,893
LABEL_1,0.52197164,303,º,893,894
LABEL_0,0.5188459,304,64,895,897
LABEL_0,0.5239615,305,##2,897,898
LABEL_0,0.62580836,306,",",898,899
LABEL_1,0.5446367,307,de,900,902
LABEL_1,0.5983381,308,26,903,905
LABEL_1,0.58758277,309,de,906,908
LABEL_0,0.5434534,310,julho,909,914
LABEL_1,0.53775483,311,de,915,917
LABEL_0,0.5828612,312,2013,918,922
LABEL_0,0.5071853,313,",",922,923
LABEL_1,0.5552409,314,modiﬁcada,924,933
LABEL_0,0.562402,315,pela,934,938
LABEL_1,0.51382864,316,Porta,939,944
LABEL_1,0.5430567,317,##ria,944,947
LABEL_0,0.5566872,318,n,948,949
LABEL_1,0.5257693,319,.,949,950
LABEL_1,0.50940925,320,º,950,951
LABEL_0,0.5640718,321,73,952,954
LABEL_1,0.55487376,322,##9,954,955
LABEL_0,0.59553695,323,",",955,956
LABEL_1,0.526176,324,de,957,959
LABEL_1,0.55810803,325,11,960,962
LABEL_1,0.52386147,326,de,963,965
LABEL_1,0.5130455,327,setembro,966,974
LABEL_1,0.5266389,328,de,975,977
LABEL_0,0.6110677,329,2013,978,982
LABEL_0,0.56005573,330,.,982,983
LABEL_0,0.73353636,331,3,984,985
LABEL_0,0.57398605,332,.,985,986
LABEL_0,0.544459,333,AN,987,989
LABEL_0,0.605027,334,##Á,989,990
LABEL_0,0.5849002,335,##L,990,991
LABEL_0,0.514453,336,##IS,991,993
LABEL_0,0.5141119,337,##E,993,994
LABEL_0,0.5691427,338,Do,995,997
LABEL_1,0.6056846,1,IN,0,2
LABEL_1,0.6666197,2,##F,2,3
LABEL_0,0.6590088,3,##OR,3,5
LABEL_1,0.5550812,4,##ME,5,7
LABEL_1,0.50257987,5,Nº,8,10
LABEL_1,0.55497444,6,38,11,13
LABEL_0,0.5236426,7,##6,13,14
LABEL_1,0.53769094,8,/,14,15
LABEL_1,0.5142313,9,202,15,18
LABEL_1,0.53876996,10,##2,18,19
LABEL_0,0.56085724,11,/,19,20
LABEL_1,0.55558115,12,CO,20,22
LABEL_0,0.5980158,13,##GE,22,24
LABEL_0,0.57532406,14,/,24,25
LABEL_1,0.5090749,15,SC,25,27
LABEL_0,0.5617036,16,##O,27,28
LABEL_1,0.57903624,17,PR,29,31
LABEL_1,0.56523114,18,##OC,31,33
LABEL_1,0.5165728,19,##ES,33,35
LABEL_1,0.57586074,20,##SO,35,37
LABEL_1,0.54763305,21,Nº,38,40
LABEL_0,0.56425375,22,53,41,43
LABEL_0,0.6146874,23,##500,43,46
LABEL_1,0.5439773,24,.,46,47
LABEL_1,0.56187755,25,01,47,49
LABEL_0,0.63421786,26,##46,49,51
LABEL_1,0.62203866,27,##48,51,53
LABEL_1,0.5109233,28,/,53,54
LABEL_1,0.5071843,29,202,54,57
LABEL_1,0.5470126,30,##2,57,58
LABEL_1,0.5470222,31,-,58,59
LABEL_1,0.51231897,32,11,59,61
LABEL_1,0.5640012,33,IN,62,64
LABEL_1,0.6367988,34,##TE,64,66
LABEL_1,0.5894881,35,##RE,66,68
LABEL_1,0.5091379,36,##SS,68,70
LABEL_1,0.5361816,37,##AD,70,72
LABEL_0,0.55091715,38,##O,72,73
LABEL_1,0.5071434,39,:,73,74
LABEL_0,0.68534756,40,AS,75,77
LABEL_0,0.71200156,41,##SO,77,79
LABEL_0,0.6251426,42,##CI,79,81
LABEL_0,0.65194637,43,##A,81,82
LABEL_0,0.6167591,44,##Ç,82,83
LABEL_0,0.71596813,45,##ÃO,83,85
LABEL_1,0.5347442,46,BR,86,88
LABEL_0,0.5035125,47,##AS,88,90
LABEL_0,0.60839415,48,##IL,90,92
LABEL_1,0.5741276,49,##EI,92,94
LABEL_0,0.6023813,50,##RA,94,96
LABEL_0,0.5485719,51,DE,97,99
LABEL_0,0.5090465,52,R,100,101
LABEL_1,0.53895223,53,##EC,101,103
LABEL_1,0.5864356,54,##UR,103,105
LABEL_1,0.62369233,55,##SO,105,107
LABEL_1,0.55233747,56,##S,107,108
LABEL_0,0.52879345,57,E,109,110
LABEL_0,0.5573683,58,##M,110,111
LABEL_1,0.5393546,59,T,112,113
LABEL_1,0.5651322,60,##EL,113,115
LABEL_1,0.6479654,61,##EC,115,117
LABEL_1,0.58116,62,##OM,117,119
LABEL_1,0.5529011,63,##UN,119,121
LABEL_1,0.6201866,64,##IC,121,123
LABEL_1,0.5387482,65,##A,123,124
LABEL_1,0.6443836,66,##Ç,124,125
LABEL_1,0.64643395,67,##Õ,125,126
LABEL_1,0.59801716,68,##ES,126,128
LABEL_0,0.5257376,69,-,129,130
LABEL_0,0.5940485,70,AB,131,133
LABEL_0,0.5064401,71,##R,133,134
LABEL_1,0.6112436,72,T,135,136
LABEL_1,0.5327703,73,##EL,136,138
LABEL_1,0.63060844,74,##EC,138,140
LABEL_1,0.6401423,75,##OM,140,142
LABEL_1,0.5769326,76,1,143,144
LABEL_0,0.52412015,77,.,144,145
LABEL_0,0.52566946,78,AS,146,148
LABEL_1,0.55316526,79,##S,148,149
LABEL_1,0.5420855,80,##UN,149,151
LABEL_0,0.5078521,81,##TO,151,153
LABEL_1,0.5355765,82,1,154,155
LABEL_1,0.53192973,83,.,155,156
LABEL_1,0.5711071,84,1,156,157
LABEL_1,0.5233643,85,.,157,158
LABEL_1,0.55477273,86,Processo,159,167
LABEL_0,0.5399526,87,da,168,170
LABEL_1,0.5162851,88,Ac,171,173
LABEL_0,0.52211237,89,##om,173,175
LABEL_0,0.504676,90,##panha,175,180
LABEL_0,0.5887367,91,##mento,180,185
LABEL_1,0.5070955,92,e,186,187
LABEL_0,0.52494437,93,Controle,188,196
LABEL_0,0.57342774,94,.,196,197
LABEL_0,0.52348393,95,Al,198,200
LABEL_0,0.55442375,96,##tera,200,204
LABEL_0,0.5105841,97,##ções,204,208
LABEL_1,0.5323526,98,contra,209,215
LABEL_0,0.5236895,99,##tuais,215,220
LABEL_0,0.5310355,100,em,221,223
LABEL_0,0.6240335,101,função,224,230
LABEL_0,0.5956572,102,da,231,233
LABEL_0,0.55295247,103,Lei,234,237
LABEL_1,0.5654216,104,Geral,238,243
LABEL_1,0.661141,105,de,244,246
LABEL_1,0.6526144,106,Proteção,247,255
LABEL_1,0.6518754,107,de,256,258
LABEL_0,0.5818413,108,Dados,259,264
LABEL_1,0.5495129,109,-,265,266
LABEL_1,0.52255714,110,LG,267,269
LABEL_1,0.6272857,111,##P,269,270
LABEL_1,0.51819533,112,##D,270,271
LABEL_0,0.5001201,113,.,271,272
LABEL_1,0.5629494,114,2,273,274
LABEL_0,0.5752766,115,.,274,275
LABEL_1,0.6560043,116,R,276,277
LABEL_1,0.5294204,117,##EF,277,279
LABEL_1,0.5726976,118,##ER,279,281
LABEL_1,0.56393814,119,##Ê,281,282
LABEL_1,0.5201738,120,##N,282,283
LABEL_1,0.66116315,121,##CI,283,285
LABEL_1,0.5304009,122,##AS,285,287
LABEL_1,0.62198263,123,2,288,289
LABEL_1,0.52151144,124,.,289,290
LABEL_1,0.54477185,125,1,290,291
LABEL_1,0.53643495,126,.,291,292
LABEL_1,0.5863097,127,ConsƟtuição,293,304
LABEL_0,0.63980395,128,da,305,307
LABEL_1,0.50432336,129,República,308,317
LABEL_1,0.5832188,130,FederaƟva,318,327
LABEL_1,0.5464702,131,do,328,330
LABEL_0,0.5263625,132,Brasil,331,337
LABEL_1,0.56987935,133,de,338,340
LABEL_0,0.5319235,134,1988,341,345
LABEL_1,0.5751305,135,;,345,346
LABEL_1,0.59970313,136,2,347,348
LABEL_0,0.5501032,137,.,348,349
LABEL_1,0.5564185,138,2,349,350
LABEL_0,0.51701164,139,.,350,351
LABEL_0,0.52969587,140,Lei,352,355
LABEL_1,0.59401596,141,n,356,357
LABEL_0,0.5110029,142,.,357,358
LABEL_1,0.7344865,143,º,358,359
LABEL_1,0.7270559,144,9,360,361
LABEL_1,0.6538985,145,.,361,362
LABEL_1,0.51501364,146,47,362,364
LABEL_1,0.60825896,147,##2,364,365
LABEL_0,0.5879114,148,",",365,366
LABEL_1,0.57841027,149,de,367,369
LABEL_0,0.6027475,150,17,370,372
LABEL_1,0.54130983,151,de,373,375
LABEL_0,0.53294474,152,julho,376,381
LABEL_1,0.60935426,153,de,382,384
LABEL_0,0.6576766,154,1997,385,389
LABEL_0,0.5635832,155,",",389,390
LABEL_1,0.5038307,156,Lei,391,394
LABEL_1,0.61017317,157,Geral,395,400
LABEL_1,0.6041114,158,de,401,403
LABEL_0,0.53992206,159,Tele,404,408
LABEL_1,0.5196146,160,##comunicações,408,420
LABEL_1,0.5992122,161,(,421,422
LABEL_0,0.51738566,162,LG,422,424
LABEL_1,0.68702793,163,##T,424,425
LABEL_1,0.64000803,164,),425,426
LABEL_1,0.6178927,165,;,426,427
LABEL_1,0.5981625,166,2,428,429
LABEL_0,0.55520815,167,.,429,430
LABEL_1,0.61705816,168,3,430,431
LABEL_0,0.50191075,169,.,431,432
LABEL_0,0.56678027,170,Lei,433,436
LABEL_1,0.54900163,171,n,437,438
LABEL_0,0.5561419,172,.,438,439
LABEL_1,0.6861137,173,º,439,440
LABEL_1,0.6567928,174,13,441,443
LABEL_1,0.58622336,175,.,443,444
LABEL_0,0.63421553,176,70,444,446
LABEL_0,0.5760672,177,##9,446,447
LABEL_0,0.6229912,178,",",447,448
LABEL_1,0.5501842,179,de,449,451
LABEL_0,0.5384399,180,14,452,454
LABEL_0,0.5096176,181,de,455,457
LABEL_0,0.57445645,182,agosto,458,464
LABEL_1,0.54118663,183,de,465,467
LABEL_0,0.5946898,184,2018,468,472
LABEL_0,0.5942461,185,",",472,473
LABEL_0,0.5224744,186,Lei,474,477
LABEL_1,0.56590354,187,Geral,478,483
LABEL_1,0.64693266,188,de,484,486
LABEL_1,0.59124005,189,Proteção,487,495
LABEL_1,0.61832213,190,de,496,498
LABEL_0,0.6211567,191,Dados,499,504
LABEL_1,0.50231457,192,Pessoa,505,511
LABEL_1,0.558331,193,##is,511,513
LABEL_1,0.5967788,194,(,514,515
LABEL_1,0.51161784,195,LG,515,517
LABEL_1,0.62157714,196,##P,517,518
LABEL_0,0.5394796,197,##D,518,519
LABEL_1,0.5874006,198,),519,520
LABEL_1,0.611668,199,;,520,521
LABEL_1,0.5768033,200,2,522,523
LABEL_0,0.5318244,201,.,523,524
LABEL_1,0.67501354,202,4,524,525
LABEL_1,0.5447653,203,.,525,526
LABEL_1,0.69847816,204,Reg,527,530
LABEL_1,0.6450188,205,##ula,530,533
LABEL_1,0.6051705,206,##mento,533,538
LABEL_1,0.5590679,207,dos,539,542
LABEL_1,0.501807,208,Serviços,543,551
LABEL_1,0.6251288,209,de,552,554
LABEL_0,0.5275583,210,Tele,555,559
LABEL_1,0.5396601,211,##comunicações,559,571
LABEL_0,0.50641316,212,",",571,572
LABEL_1,0.5754511,213,aprovado,573,581
LABEL_1,0.50822455,214,pela,582,586
LABEL_1,0.7249782,215,Resolução,587,596
LABEL_1,0.6503916,216,n,597,598
LABEL_1,0.50849843,217,.,598,599
LABEL_1,0.7140143,218,º,599,600
LABEL_0,0.7164665,219,73,601,603
LABEL_0,0.585861,220,",",603,604
LABEL_1,0.59408647,221,de,605,607
LABEL_0,0.58618486,222,25,608,610
LABEL_1,0.5327463,223,de,611,613
LABEL_0,0.60362923,224,novembro,614,622
LABEL_1,0.5767046,225,de,623,625
LABEL_1,0.5539874,226,1998,626,630
LABEL_1,0.634718,227,;,630,631
LABEL_1,0.6155616,228,2,632,633
LABEL_0,0.5226016,229,.,633,634
LABEL_1,0.5187965,230,5,634,635
LABEL_1,0.563926,231,.,635,636
LABEL_1,0.7236817,232,Reg,637,640
LABEL_1,0.62470293,233,##ula,640,643
LABEL_1,0.5718117,234,##mento,643,648
LABEL_1,0.5985192,235,Geral,650,655
LABEL_1,0.6112081,236,de,657,659
LABEL_1,0.5241582,237,Direitos,661,669
LABEL_1,0.5905006,238,do,671,673
LABEL_1,0.6890332,239,Cons,675,679
LABEL_1,0.59547573,240,##umi,679,682
LABEL_1,0.6016977,241,##dor,682,685
LABEL_1,0.61523914,242,de,687,689
LABEL_0,0.51188093,243,Serviços,691,699
LABEL_1,0.6114856,244,de,701,703
LABEL_0,0.52933747,245,Tele,705,709
LABEL_1,0.52130413,246,##comunicações,709,721
LABEL_0,0.5172435,247,",",721,722
LABEL_1,0.56653464,248,aprovado,723,731
LABEL_1,0.50871885,249,pela,732,736
LABEL_1,0.7285445,250,Resolução,737,746
LABEL_1,0.626986,251,n,747,748
LABEL_0,0.5056966,252,.,748,749
LABEL_1,0.7144818,253,º,749,750
LABEL_0,0.65036905,254,63,751,753
LABEL_1,0.5596481,255,##2,753,754
LABEL_0,0.57378757,256,",",754,755
LABEL_1,0.57833207,257,de,756,758
LABEL_0,0.55447483,258,07,759,761
LABEL_1,0.5280481,259,de,762,764
LABEL_0,0.5620161,260,março,765,770
LABEL_1,0.53421795,261,de,771,773
LABEL_1,0.50675625,262,2014,774,778
LABEL_1,0.60665894,263,;,778,779
LABEL_1,0.59313977,264,2,780,781
LABEL_0,0.5189263,265,.,781,782
LABEL_1,0.54665715,266,6,782,783
LABEL_1,0.5643622,267,.,783,784
LABEL_0,0.5537751,268,Regimento,785,794
LABEL_1,0.59990245,269,Inter,795,800
LABEL_0,0.5285792,270,##no,800,802
LABEL_0,0.61608064,271,da,803,805
LABEL_1,0.5502712,272,Ana,806,809
LABEL_0,0.55531335,273,##tel,809,812
LABEL_0,0.534051,274,",",812,813
LABEL_1,0.52840954,275,aprovado,814,822
LABEL_1,0.507125,276,pela,823,827
LABEL_1,0.66234547,277,Resolução,828,837
LABEL_1,0.57957727,278,n,838,839
LABEL_0,0.5235966,279,.,839,840
LABEL_1,0.67928636,280,º,840,841
LABEL_0,0.6630185,281,61,842,844
LABEL_1,0.5284172,282,##2,844,845
LABEL_0,0.6138128,283,",",845,846
LABEL_1,0.5502498,284,de,847,849
LABEL_0,0.564933,285,29,850,852
LABEL_1,0.5089028,286,de,853,855
LABEL_1,0.5045726,287,abril,856,861
LABEL_1,0.55376005,288,de,862,864
LABEL_0,0.5558902,289,2013,865,869
LABEL_1,0.5284339,290,(,870,871
LABEL_1,0.57462895,291,R,871,872
LABEL_0,0.5611208,292,##IA,872,874
LABEL_1,0.50171787,293,),874,875
LABEL_1,0.57828945,294,;,875,876
LABEL_1,0.6107474,295,2,877,878
LABEL_0,0.5375532,296,.,878,879
LABEL_1,0.53818023,297,7,879,880
LABEL_1,0.54910505,298,.,880,881
LABEL_1,0.5672069,299,Porta,882,887
LABEL_1,0.5529596,300,##ria,887,890
LABEL_1,0.5663407,301,n,891,892
LABEL_0,0.5222394,302,.,892,893
LABEL_1,0.66734475,303,º,893,894
LABEL_0,0.6371753,304,64,895,897
LABEL_1,0.53414243,305,##2,897,898
LABEL_0,0.6198079,306,",",898,899
LABEL_1,0.5329592,307,de,900,902
LABEL_0,0.5983653,308,26,903,905
LABEL_1,0.5040577,309,de,906,908
LABEL_0,0.61491764,310,julho,909,914
LABEL_1,0.5698466,311,de,915,917
LABEL_0,0.57269704,312,2013,918,922
LABEL_0,0.58731776,313,",",922,923
LABEL_0,0.52607054,314,modiﬁcada,924,933
LABEL_0,0.6239383,315,pela,934,938
LABEL_1,0.6273789,316,Porta,939,944
LABEL_1,0.57519966,317,##ria,944,947
LABEL_1,0.5946935,318,n,948,949
LABEL_1,0.51092803,319,.,949,950
LABEL_1,0.7124622,320,º,950,951
LABEL_0,0.6880341,321,73,952,954
LABEL_1,0.5118567,322,##9,954,955
LABEL_0,0.57367057,323,",",955,956
LABEL_1,0.58456326,324,de,957,959
LABEL_0,0.5409402,325,11,960,962
LABEL_1,0.56122494,326,de,963,965
LABEL_0,0.5245643,327,setembro,966,974
LABEL_1,0.5959776,328,de,975,977
LABEL_0,0.50520647,329,2013,978,982
LABEL_1,0.5262991,330,.,982,983
LABEL_0,0.5247994,331,3,984,985
LABEL_0,0.64539045,332,.,985,986
LABEL_0,0.58140653,333,AN,987,989
LABEL_0,0.5567708,334,##Á,989,990
LABEL_0,0.70769536,335,##L,990,991
LABEL_0,0.5323484,336,##IS,991,993
LABEL_0,0.53590906,337,##E,993,994
LABEL_0,0.5590819,338,Do,995,997
LABEL_1,0.52806896,1,da,0,2
LABEL_0,0.5228409,2,Ana,3,6
LABEL_1,0.5177217,3,##tel,6,9
LABEL_0,0.53624374,4,",",9,10
LABEL_0,0.5066342,5,aprovado,11,19
LABEL_1,0.51909965,6,pela,20,24
LABEL_0,0.5929965,7,Resolução,25,34
LABEL_1,0.61776423,8,n,35,36
LABEL_0,0.5357422,9,.,36,37
LABEL_1,0.5183247,10,º,37,38
LABEL_0,0.6416257,11,61,39,41
LABEL_0,0.53372055,12,##2,41,42
LABEL_1,0.50952,13,",",42,43
LABEL_1,0.5361391,14,de,44,46
LABEL_0,0.50071377,15,29,47,49
LABEL_0,0.50390697,16,de,50,52
LABEL_0,0.51527965,17,abril,53,58
LABEL_1,0.5987326,18,de,59,61
LABEL_1,0.6171111,19,2013,62,66
LABEL_0,0.5710964,20,(,67,68
LABEL_0,0.5500424,21,R,68,69
LABEL_0,0.56829,22,##IA,69,71
LABEL_1,0.5670664,23,),71,72
LABEL_0,0.6167688,24,;,72,73
LABEL_0,0.5055561,25,2,74,75
LABEL_0,0.576433,26,.,75,76
LABEL_0,0.50942534,27,7,76,77
LABEL_0,0.61788505,28,.,77,78
LABEL_0,0.53124225,29,Porta,79,84
LABEL_0,0.62914926,30,##ria,84,87
LABEL_1,0.6178514,31,n,88,89
LABEL_0,0.53431624,32,.,89,90
LABEL_1,0.54225194,33,º,90,91
LABEL_0,0.6840733,34,64,92,94
LABEL_0,0.53109425,35,##2,94,95
LABEL_0,0.50192034,36,",",95,96
LABEL_1,0.5530164,37,de,97,99
LABEL_1,0.57057416,38,26,100,102
LABEL_1,0.52959424,39,de,103,105
LABEL_1,0.5124939,40,julho,106,111
LABEL_1,0.62570566,41,de,112,114
LABEL_1,0.6209371,42,2013,115,119
LABEL_1,0.5729302,43,",",119,120
LABEL_1,0.538959,44,modiﬁcada,121,130
LABEL_1,0.55466676,45,pela,131,135
LABEL_0,0.5570522,46,Porta,136,141
LABEL_0,0.60020477,47,##ria,141,144
LABEL_1,0.59264815,48,n,145,146
LABEL_0,0.5539225,49,.,146,147
LABEL_1,0.519194,50,º,147,148
LABEL_0,0.65510184,51,73,149,151
LABEL_0,0.6085909,52,##9,151,152
LABEL_1,0.51309997,53,",",152,153
LABEL_1,0.54643637,54,de,154,156
LABEL_0,0.59715414,55,11,157,159
LABEL_1,0.51852536,56,de,160,162
LABEL_0,0.52392167,57,setembro,163,171
LABEL_1,0.6072835,58,de,172,174
LABEL_1,0.62430644,59,2013,175,179
LABEL_0,0.533518,60,.,179,180
LABEL_0,0.54769653,61,3,181,182
LABEL_0,0.57152116,62,.,182,183
LABEL_0,0.63512576,63,AN,184,186
LABEL_0,0.6138002,64,##Á,186,187
LABEL_0,0.6606333,65,##L,187,188
LABEL_0,0.633893,66,##IS,188,190
LABEL_0,0.5494662,67,##E,190,191
LABEL_0,0.52497214,68,Do,192,194
LABEL_1,0.5575992,69,Histórico,195,204
LABEL_0,0.5782717,70,3,205,206
LABEL_0,0.62880486,71,.,206,207
LABEL_1,0.5978149,72,1,207,208
LABEL_0,0.58014965,73,.,208,209
LABEL_1,0.6144251,74,Em,210,212
LABEL_0,0.65484786,75,04,213,215
LABEL_0,0.5144218,76,de,216,218
LABEL_1,0.5458139,77,fevereiro,219,228
LABEL_1,0.567089,78,de,229,231
LABEL_1,0.5411642,79,202,232,235
LABEL_1,0.5498938,80,##2,235,236
LABEL_0,0.521738,81,",",236,237
LABEL_0,0.5710081,82,a,238,239
LABEL_0,0.6091436,83,Associação,240,250
LABEL_0,0.52779776,84,Brasileira,251,261
LABEL_0,0.5424295,85,de,262,264
LABEL_1,0.5722441,86,Recursos,265,273
LABEL_1,0.5389428,87,em,274,276
LABEL_0,0.5244607,88,Tele,277,281
LABEL_0,0.58879924,89,##comunicações,281,293
LABEL_0,0.5108996,90,-,294,295
LABEL_0,0.50672203,91,AB,296,298
LABEL_0,0.54617107,92,##R,298,299
LABEL_0,0.54104155,93,Tele,300,304
LABEL_0,0.65627307,94,##com,304,307
LABEL_1,0.526662,95,",",307,308
LABEL_0,0.54351807,96,encaminh,309,317
LABEL_0,0.5362017,97,##ou,317,319
LABEL_0,0.58766687,98,a,320,321
LABEL_0,0.6105973,99,Carta,322,327
LABEL_0,0.5306566,100,de,328,330
LABEL_1,0.5457536,101,NoƟﬁcação,331,340
LABEL_1,0.6180452,102,n,341,342
LABEL_0,0.5600978,103,.,342,343
LABEL_0,0.5391426,104,º,343,344
LABEL_0,0.63892853,105,NO,345,347
LABEL_0,0.5280592,106,##T,347,348
LABEL_0,0.6168801,107,.,348,349
LABEL_1,0.5171425,108,AB,349,351
LABEL_0,0.58444476,109,##R,351,352
LABEL_0,0.680479,110,.,352,353
LABEL_1,0.5332919,111,202,353,356
LABEL_1,0.51250076,112,##2,356,357
LABEL_0,0.5161507,113,/,357,358
LABEL_0,0.5815015,114,00,358,360
LABEL_0,0.5270816,115,##4,360,361
LABEL_0,0.5028197,116,(,362,363
LABEL_0,0.5411177,117,SE,363,365
LABEL_0,0.567082,118,##I,365,366
LABEL_1,0.64706683,119,n,367,368
LABEL_0,0.5292231,120,.,368,369
LABEL_0,0.5085113,121,º,369,370
LABEL_0,0.7030223,122,80,371,373
LABEL_0,0.6246376,123,##7,373,374
LABEL_0,0.5557645,124,##31,374,376
LABEL_0,0.62189156,125,##47,376,378
LABEL_1,0.5703053,126,),378,379
LABEL_0,0.54757136,127,",",379,380
LABEL_0,0.55884254,128,por,381,384
LABEL_0,0.56148225,129,meio,385,389
LABEL_0,0.60668796,130,da,390,392
LABEL_0,0.7014108,131,qual,393,397
LABEL_0,0.6804255,132,noƟﬁca,398,404
LABEL_0,0.6735725,133,as,405,407
LABEL_1,0.56105953,134,pres,408,412
LABEL_1,0.6060272,135,##tadoras,412,419
LABEL_0,0.62243855,136,para,420,424
LABEL_0,0.6483982,137,a,425,426
LABEL_0,0.66427517,138,adequ,427,432
LABEL_0,0.64045066,139,##ação,432,436
LABEL_0,0.6267691,140,dos,437,440
LABEL_0,0.59662336,141,contratos,441,450
LABEL_0,0.5059713,142,a,451,452
LABEL_0,0.5875313,143,ﬁm,453,455
LABEL_0,0.5107146,144,de,456,458
LABEL_0,0.60744756,145,atender,459,466
LABEL_0,0.7038218,146,os,467,469
LABEL_1,0.5578622,147,requisitos,470,480
LABEL_0,0.62018085,148,estabelecidos,481,494
LABEL_0,0.54228014,149,para,495,499
LABEL_0,0.71343195,150,o,500,501
LABEL_0,0.55041325,151,tratamento,502,512
LABEL_0,0.52501607,152,de,513,515
LABEL_0,0.51844335,153,dados,516,521
LABEL_1,0.5548303,154,pessoais,522,530
LABEL_1,0.50948894,155,",",530,531
LABEL_1,0.56166106,156,em,532,534
LABEL_0,0.54035467,157,função,535,541
LABEL_1,0.5600916,158,da,542,544
LABEL_0,0.6645562,159,vig,545,548
LABEL_0,0.6768339,160,##ência,548,553
LABEL_0,0.58637327,161,da,554,556
LABEL_0,0.7121197,162,Lei,557,560
LABEL_1,0.6185907,163,n,561,562
LABEL_0,0.531755,164,.,562,563
LABEL_0,0.53807384,165,º,563,564
LABEL_0,0.6147,166,13,565,567
LABEL_0,0.6837293,167,.,567,568
LABEL_1,0.50297725,168,70,568,570
LABEL_0,0.6179882,169,##9,570,571
LABEL_0,0.5195644,170,",",571,572
LABEL_1,0.5495154,171,de,573,575
LABEL_0,0.604281,172,14,576,578
LABEL_1,0.5215458,173,de,579,581
LABEL_1,0.50956213,174,agosto,582,588
LABEL_1,0.6463961,175,de,590,592
LABEL_1,0.51677644,176,2018,594,598
LABEL_0,0.5080073,177,",",598,599
LABEL_0,0.7019704,178,Lei,601,604
LABEL_0,0.5181016,179,Geral,606,611
LABEL_0,0.60230076,180,de,613,615
LABEL_0,0.58997536,181,Proteção,617,625
LABEL_0,0.5601361,182,de,627,629
LABEL_1,0.53962064,183,Dados,631,636
LABEL_1,0.6649565,184,Pessoa,638,644
LABEL_0,0.5802421,185,##is,644,646
LABEL_0,0.56924635,186,(,648,649
LABEL_0,0.57205915,187,LG,649,651
LABEL_0,0.58389914,188,##P,651,652
LABEL_0,0.5211048,189,##D,652,653
LABEL_1,0.55340403,190,),653,654
LABEL_0,0.5278746,191,.,654,655
LABEL_0,0.5147108,192,Ainda,657,662
LABEL_0,0.5187202,193,",",662,663
LABEL_0,0.6393928,194,informou,665,673
LABEL_0,0.5639131,195,que,675,678
LABEL_0,0.55717075,196,a,680,681
LABEL_1,0.52142453,197,pres,682,686
LABEL_1,0.5818525,198,##tadora,686,692
LABEL_0,0.5092009,199,que,693,696
LABEL_0,0.580624,200,não,697,700
LABEL_0,0.59873277,201,realiza,701,708
LABEL_0,0.5612658,202,##s,708,709
LABEL_0,0.5911691,203,##se,709,711
LABEL_0,0.56292766,204,a,712,713
LABEL_0,0.6217001,205,assinatura,714,724
LABEL_0,0.6173886,206,do,725,727
LABEL_0,0.5865225,207,adiƟvo,728,734
LABEL_1,0.5102073,208,em,735,737
LABEL_0,0.5142973,209,até,738,741
LABEL_0,0.5394365,210,60,742,744
LABEL_1,0.5095594,211,(,745,746
LABEL_0,0.51776904,212,sessenta,746,754
LABEL_1,0.5966285,213,),754,755
LABEL_1,0.5441987,214,dias,756,760
LABEL_1,0.50657874,215,corr,761,765
LABEL_0,0.5348839,216,##idos,765,769
LABEL_1,0.59760606,217,",",769,770
LABEL_0,0.57603157,218,conta,771,776
LABEL_0,0.6072825,219,##dos,776,779
LABEL_1,0.50181526,220,do,780,782
LABEL_0,0.5063477,221,receb,783,788
LABEL_1,0.5244037,222,##imento,788,794
LABEL_1,0.5992437,223,desta,795,800
LABEL_0,0.6000728,224,noƟﬁcação,801,810
LABEL_0,0.50801075,225,",",810,811
LABEL_0,0.5703014,226,teria,812,817
LABEL_0,0.661506,227,o,818,819
LABEL_0,0.5835742,228,seu,820,823
LABEL_0,0.5158443,229,acesso,824,830
LABEL_0,0.67811906,230,ao,831,833
LABEL_0,0.5770213,231,serviço,834,841
LABEL_0,0.51579356,232,da,842,844
LABEL_0,0.6018396,233,Porta,845,850
LABEL_0,0.677004,234,##bilidade,850,858
LABEL_0,0.58003753,235,bloque,859,865
LABEL_0,0.5758162,236,##ado,865,868
LABEL_1,0.5008439,237,",",868,869
LABEL_0,0.6022533,238,conforme,870,878
LABEL_0,0.56637514,239,processo,879,887
LABEL_0,0.5077577,240,deﬁnido,888,895
LABEL_0,0.5173777,241,em,896,898
LABEL_0,0.6140576,242,conjunto,899,907
LABEL_1,0.52049387,243,a,908,909
LABEL_0,0.5623521,244,Ana,910,913
LABEL_1,0.538201,245,##tel,913,916
LABEL_1,0.5728757,246,e,917,918
LABEL_1,0.5513725,247,apresentado,919,930
LABEL_1,0.5636808,248,em,931,933
LABEL_0,0.5809539,249,reunião,934,941
LABEL_0,0.6140144,250,do,942,944
LABEL_0,0.55203277,251,G,945,946
LABEL_0,0.5998642,252,-,946,947
LABEL_0,0.5110993,253,T,947,948
LABEL_0,0.61843556,254,##OP,948,950
LABEL_1,0.5490006,255,em,951,953
LABEL_0,0.5056799,256,26,954,956
LABEL_0,0.60985553,257,/,956,957
LABEL_0,0.55265504,258,01,957,959
LABEL_1,0.5496964,259,/,959,960
LABEL_1,0.53333026,260,202,960,963
LABEL_1,0.56857294,261,##2,963,964
LABEL_0,0.5012418,262,.,964,965
LABEL_0,0.57783705,263,3,966,967
LABEL_0,0.53919965,264,.,967,968
